time_period,time_identifier,geographic_level,country_code,country_name,cla_group,population_group,characteristic,placement_stability,number,percentage
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4a. Caribbean,With 1 placement during the year,250,63
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4a. Caribbean,With 2 placements during the year,90,23
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4a. Caribbean,With 3 or more placements during the year,60,14
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4b. African,Total children,1090,100
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4b. African,With 1 placement during the year,660,61
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4b. African,With 2 placements during the year,320,29
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4b. African,With 3 or more placements during the year,100,9
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4c. Any other Black background,Total children,390,100
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4c. Any other Black background,With 1 placement during the year,240,61
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4c. Any other Black background,With 2 placements during the year,110,28
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4c. Any other Black background,With 3 or more placements during the year,50,12
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,5. Total other ethnic group,Total children,1120,100
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,5. Total other ethnic group,With 1 placement during the year,720,65
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,5. Total other ethnic group,With 2 placements during the year,300,26
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,5. Total other ethnic group,With 3 or more placements during the year,100,9
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,Total children,240,100
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,With 1 placement during the year,150,63
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,With 2 placements during the year,70,30
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,With 3 or more placements during the year,20,8
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6a. Refused,Total children,20,100
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6a. Refused,With 1 placement during the year,10,57
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6a. Refused,With 2 placements during the year,10,30
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6a. Refused,With 3 or more placements during the year,c,c
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6b. Information not yet obtained,Total children,210,100
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 1 placement during the year,140,63
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 2 placements during the year,60,30
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 3 or more placements during the year,20,7
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,Total children,Total children,21790,100
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,Total children,With 1 placement during the year,13120,60
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,Total children,With 2 placements during the year,5950,27
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,Total children,With 3 or more placements during the year,2720,12
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Care orders,Total children,9390,100
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Care orders,With 1 placement during the year,5860,62
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Care orders,With 2 placements during the year,2500,27
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Care orders,With 3 or more placements during the year,1030,11
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Detained for child protection,Total children,2120,100
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Detained for child protection,With 1 placement during the year,850,40
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Detained for child protection,With 2 placements during the year,840,39
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Detained for child protection,With 3 or more placements during the year,430,20
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Placement order granted,Total children,20,100
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Placement order granted,With 1 placement during the year,10,60
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Placement order granted,With 2 placements during the year,10,40
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Placement order granted,With 3 or more placements during the year,0,0
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Total children,Total children,21790,100
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Total children,With 1 placement during the year,13120,60
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Total children,With 2 placements during the year,5950,27
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Total children,With 3 or more placements during the year,2720,12
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,Total children,10020,100
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 1 placement during the year,6240,62
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 2 placements during the year,2540,25
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 3 or more placements during the year,1230,12
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Youth justice legal statuses,Total children,250,100
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 1 placement during the year,160,63
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 2 placements during the year,60,23
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 3 or more placements during the year,40,14
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Foster placements,Total children,13860,100
2021,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Foster placements,With 1 placement during the year,8860,64
