time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,age,stay_put,number,percentage
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 18,Total living with former foster carers in the current year,10,32
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,31,100
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 19 to 20,Total living with former foster carers in the current year,17,29
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,58,100
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 18,Total living with former foster carers in the current year,39,62
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,63,100
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 19 to 20,Total living with former foster carers in the current year,31,27
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,114,100
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 18,Total living with former foster carers in the current year,26,52
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,50,100
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 19 to 20,Total living with former foster carers in the current year,19,21
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,91,100
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 18,Total living with former foster carers in the current year,26,63
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,41,100
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 19 to 20,Total living with former foster carers in the current year,41,36
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,113,100
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 18,Total living with former foster carers in the current year,30,73
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,41,100
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 19 to 20,Total living with former foster carers in the current year,28,41
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,69,100
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 18,Total living with former foster carers in the current year,15,71
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,21,100
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 19 to 20,Total living with former foster carers in the current year,10,31
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,32,100
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 18,Total living with former foster carers in the current year,c,c
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,6,100
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,9,100
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 18,Total living with former foster carers in the current year,12,100
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,12,100
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 19 to 20,Total living with former foster carers in the current year,9,53
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,17,100
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 18,Total living with former foster carers in the current year,c,c
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,8,100
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,11,100
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 18,Total living with former foster carers in the current year,c,c
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,9,100
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 19 to 20,Total living with former foster carers in the current year,9,47
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,19,100
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 18,Total living with former foster carers in the current year,7,50
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,14,100
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 19 to 20,Total living with former foster carers in the current year,c,c
