time_period,time_identifier,geographic_level,country_code,country_name,cla_group,population_group,characteristic,placement_stability,number,percentage
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Placement order granted,Total children,1870,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Placement order granted,With 1 placement during the year,980,53
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Placement order granted,With 2 placements during the year,780,42
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Placement order granted,With 3 or more placements during the year,100,6
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Total children,Total children,58730,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Total children,With 1 placement during the year,42040,72
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Total children,With 2 placements during the year,11040,19
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Total children,With 3 or more placements during the year,5650,10
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,Total children,5970,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 1 placement during the year,3870,65
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 2 placements during the year,1310,22
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 3 or more placements during the year,790,13
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Youth justice legal statuses,Total children,40,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 1 placement during the year,20,55
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 2 placements during the year,10,20
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 3 or more placements during the year,10,25
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Foster placements,Total children,46250,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Foster placements,With 1 placement during the year,34300,74
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Foster placements,With 2 placements during the year,8260,18
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Foster placements,With 3 or more placements during the year,3690,8
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Independent and semi-independent living arrangements/ supported accommodation,Total children,1700,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Independent and semi-independent living arrangements/ supported accommodation,With 1 placement during the year,880,51
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Independent and semi-independent living arrangements/ supported accommodation,With 2 placements during the year,490,29
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Independent and semi-independent living arrangements/ supported accommodation,With 3 or more placements during the year,340,20
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other placements,Total children,370,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other placements,With 1 placement during the year,130,34
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other placements,With 2 placements during the year,110,29
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other placements,With 3 or more placements during the year,130,36
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other residential settings,Total children,510,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other residential settings,With 1 placement during the year,190,38
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other residential settings,With 2 placements during the year,170,33
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other residential settings,With 3 or more placements during the year,150,29
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed for adoption,Total children,300,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed for adoption,With 1 placement during the year,280,90
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed for adoption,With 2 placements during the year,20,7
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed for adoption,With 3 or more placements during the year,10,3
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,Total children,3170,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 1 placement during the year,2390,75
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 2 placements during the year,470,15
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 3 or more placements during the year,310,10
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Residential schools,Total children,70,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Residential schools,With 1 placement during the year,60,83
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Residential schools,With 2 placements during the year,10,10
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Residential schools,With 3 or more placements during the year,c,c
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Secure homes and children's homes,Total children,6370,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Secure homes and children's homes,With 1 placement during the year,3810,60
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Secure homes and children's homes,With 2 placements during the year,1520,24
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Secure homes and children's homes,With 3 or more placements during the year,1030,16
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Total children,Total children,58730,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Total children,With 1 placement during the year,42040,72
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Total children,With 2 placements during the year,11040,19
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Total children,With 3 or more placements during the year,5650,10
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Female,Total children,26090,100
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Female,With 1 placement during the year,18380,70
2023,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Female,With 2 placements during the year,4980,19
