LEA,LEA Name,Line,S52 Line Reference,Own Provision (y),Private (z(i)),Other Public (z(ii)),Voluntary (z(iii)),Total Expenditure (k),Income (l),NET Current Expenditure (m),Govt. Grants Inside AEF (n),Govt. Grants Outside AEF (o),LEA NET Revenue Expenditure (p)
311,Havering,34,Other children's and families services,0,0,28318,0,28318,0,28318,0,0,28318
311,Havering,35,Total Other Children's and Families Services,907333.33,0,28318,0,935651.33,5410,930241.33,0,0,930241.33
311,Havering,36,Children's and young people's plan,0,0,0,0,0,0,0,0,0,0
311,Havering,37,Partnership costs,0,0,0,0,0,0,0,0,0,0
311,Havering,38,Central commissioning function,0,0,0,0,0,0,0,0,0,0
311,Havering,39,Commissioning and social work,4286545.3,25847.11,0,0,4312392.41,15105,4297287.41,0,0,4297287.41
311,Havering,40,Total Children's Services Strategy,4286545.3,25847.11,0,0,4312392.41,15105,4297287.41,0,0,4297287.41
311,Havering,41,Child Trust Fund Top Ups,0,0,0,0,0,0,0,,,
311,Havering,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
311,Havering,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,24442645.18,763504,23679141.18,,,
311,Havering,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,24442645.18,763504,23679141.18,,,
312,Hillingdon,1,Secure accommodation (youth justice),0,0,0,0,0,0,0,0,0,0
312,Hillingdon,2,Youth offender teams,1917431,0,0,0,1917431,0,1917431,0,587585,1329846
312,Hillingdon,3,Other Youth Justice service,0,0,0,0,0,0,0,0,0,0
312,Hillingdon,4,Total Youth Justice,1917431,0,0,0,1917431,0,1917431,0,587585,1329846
312,Hillingdon,5,Residential care,1516132,5048049,475000,0,7039181,1143580,5895601,0,810984,5084617
312,Hillingdon,6,Fostering services,2856959,6338112,0,0,9195071,115273,9079798,0,2504145,6575653
312,Hillingdon,7,Other children looked after services,101692,0,0,299445,401137,27500,373637,0,19000,354637
312,Hillingdon,8,Secure accommodation (welfare),0,0,0,0,0,0,0,0,0,0
312,Hillingdon,9,Short breaks (respite) for looked after children,0,0,0,0,0,0,0,0,0,0
312,Hillingdon,10,Children placed with family and friends,550201,7815,0,0,558016,3684,554332,0,38989,515343
312,Hillingdon,11,Advocacy services for children looked after,0,0,0,299446,299446,17500,281946,0,0,281946
312,Hillingdon,12,Education of looked after children,488406,0,40664,0,529070,60680,468390,0,0,468390
312,Hillingdon,13,Leaving care support services,938757,0,197132,0,1135889,51116,1084773,0,0,1084773
312,Hillingdon,14,Asylum seeker services - children,0,0,0,0,0,0,0,0,0,0
312,Hillingdon,15,Unaccompanied asylum children: assessment and care management,4319245,614,84240,0,4404099,42905,4361194,0,4103792,257402
312,Hillingdon,16,Unaccompanied asylum children: accommodation,4414977,0,0,0,4414977,976928,3438049,0,3042141,395908
312,Hillingdon,17,Total Children Looked After,15186369,11394590,797036,598891,27976886,2439166,25537720,0,10519051,15018669
312,Hillingdon,18,Child death processes,197676,0,0,0,197676,148236,49440,0,0,49440
312,Hillingdon,19,Preventative services ,404203,0,0,0,404203,0,404203,0,123950,280253
312,Hillingdon,20,LA functions in relation to child protection,1377124,0,0,0,1377124,113051,1264073,306969,20000,937104
312,Hillingdon,21,Local safeguarding childrens board,258570,0,0,0,258570,172136,86434,0,0,86434
312,Hillingdon,22,Total Children and Young People's Safety,2237573,0,0,0,2237573,433423,1804150,306969,143950,1353231
312,Hillingdon,23,Direct payments,0,403263,0,0,403263,151788,251475,0,0,251475
312,Hillingdon,24,Short breaks (respite) for disabled children,1009258,0,0,0,1009258,148236,861022,0,0,861022
312,Hillingdon,25,Home care services,164353,0,0,0,164353,113000,51353,0,0,51353
312,Hillingdon,26,Equiptment and adaptations,0,37633,0,0,37633,0,37633,0,0,37633
312,Hillingdon,27,Other family support services,959045,0,0,0,959045,0,959045,0,0,959045
312,Hillingdon,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",0,0,0,0,0,0,0,0,0,0
312,Hillingdon,29,Contribution to health care of individual children,0,0,0,0,0,0,0,0,0,0
312,Hillingdon,30,Teenage pregnancy services,148442,0,0,0,148442,34597,113845,0,0,113845
312,Hillingdon,31,Total Family Support Services,2281098,440896,0,0,2721994,447621,2274373,0,0,2274373
312,Hillingdon,32,Adoption services,550202,0,0,0,550202,3683,546519,0,38990,507529
312,Hillingdon,33,Special guardianship support,550202,0,0,0,550202,3683,546519,0,38990,507529
312,Hillingdon,34,Other children's and families services,0,0,0,0,0,0,0,0,0,0
312,Hillingdon,35,Total Other Children's and Families Services,1100404,0,0,0,1100404,7366,1093038,0,77980,1015058
312,Hillingdon,36,Children's and young people's plan,410850,0,0,0,410850,642,410208,0,305603,104605
312,Hillingdon,37,Partnership costs,144770,0,0,0,144770,0,144770,0,0,144770
312,Hillingdon,38,Central commissioning function,635054,0,0,0,635054,5970,629084,0,0,629084
312,Hillingdon,39,Commissioning and social work,6888364,178993,0,0,7067357,527166,6540191,0,250,6539941
312,Hillingdon,40,Total Children's Services Strategy,8079038,178993,0,0,8258031,533778,7724253,0,305853,7418400
312,Hillingdon,41,Child Trust Fund Top Ups,0,0,8100,0,8100,100,8000,,,
312,Hillingdon,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
312,Hillingdon,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,44220419,3861454,40358965,,,
312,Hillingdon,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,44220419,3861454,40358965,,,
313,Hounslow,1,Secure accommodation (youth justice),0,0,0,0,0,0,0,0,0,0
313,Hounslow,2,Youth offender teams,771090,0,0,0,771090,0,771090,0,0,771090
313,Hounslow,3,Other Youth Justice service,1328637,0,0,0,1328637,1116604,212033,75289,0,136744
313,Hounslow,4,Total Youth Justice,2099727,0,0,0,2099727,1116604,983123,75289,0,907834
313,Hounslow,5,Residential care,396113,3767339,516155,45437,4725044,489397,4235647,0,0,4235647
313,Hounslow,6,Fostering services,8822766,0,0,0,8822766,800,8821966,0,0,8821966
313,Hounslow,7,Other children looked after services,1765316,0,0,127513,1892829,0,1892829,13840,0,1878989
313,Hounslow,8,Secure accommodation (welfare),235796,0,0,0,235796,0,235796,0,0,235796
313,Hounslow,9,Short breaks (respite) for looked after children,119799,87895,0,17459,225153,222575,2578,0,0,2578
313,Hounslow,10,Children placed with family and friends,174883,0,0,0,174883,0,174883,0,0,174883
313,Hounslow,11,Advocacy services for children looked after,0,61728,0,0,61728,0,61728,0,0,61728
313,Hounslow,12,Education of looked after children,205401,0,0,0,205401,25840,179561,0,0,179561
313,Hounslow,13,Leaving care support services,1048638,0,0,0,1048638,53523,995115,0,0,995115
313,Hounslow,14,Asylum seeker services - children,966612,1783,0,0,968395,64820,903575,744323,0,159252
313,Hounslow,15,Unaccompanied asylum children: assessment and care management,839647,0,0,0,839647,0,839647,409201,0,430446
313,Hounslow,16,Unaccompanied asylum children: accommodation,307594,0,0,0,307594,244289,63305,0,0,63305
313,Hounslow,17,Total Children Looked After,14882565,3918745,516155,190409,19507874,1101244,18406630,1167364,0,17239266
313,Hounslow,18,Child death processes,96737,0,3030,0,99767,0,99767,0,0,99767
313,Hounslow,19,Preventative services ,90630,637392,37785,0,765807,18000,747807,0,0,747807
313,Hounslow,20,LA functions in relation to child protection,831707,0,0,0,831707,0,831707,0,0,831707
313,Hounslow,21,Local safeguarding childrens board,133983,0,0,0,133983,133983,0,0,0,0
313,Hounslow,22,Total Children and Young People's Safety,1153057,637392,40815,0,1831264,151983,1679281,0,0,1679281
313,Hounslow,23,Direct payments,262094,0,0,0,262094,0,262094,0,0,262094
313,Hounslow,24,Short breaks (respite) for disabled children,732977,0,0,0,732977,12025,720952,0,0,720952
313,Hounslow,25,Home care services,0,0,0,0,0,0,0,0,0,0
313,Hounslow,26,Equiptment and adaptations,0,0,0,0,0,0,0,0,0,0
313,Hounslow,27,Other family support services,1795427,162533,352753,0,2310713,11350,2299363,0,0,2299363
313,Hounslow,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",0,0,0,0,0,0,0,0,0,0
313,Hounslow,29,Contribution to health care of individual children,0,0,0,0,0,0,0,0,0,0
313,Hounslow,30,Teenage pregnancy services,176368,0,0,0,176368,62868,113500,0,0,113500
313,Hounslow,31,Total Family Support Services,2966866,162533,352753,0,3482152,86243,3395909,0,0,3395909
313,Hounslow,32,Adoption services,1239389,0,67873,0,1307262,61413,1245849,0,0,1245849
313,Hounslow,33,Special guardianship support,246802,0,0,0,246802,0,246802,0,0,246802
313,Hounslow,34,Other children's and families services,133201,460705,18069,0,611975,270922,341053,338172,0,2881
313,Hounslow,35,Total Other Children's and Families Services,1619392,460705,85942,0,2166039,332335,1833704,338172,0,1495532
313,Hounslow,36,Children's and young people's plan,107200,0,0,0,107200,0,107200,0,0,107200
313,Hounslow,37,Partnership costs,0,0,0,0,0,0,0,0,0,0
313,Hounslow,38,Central commissioning function,427498,311734,0,0,739232,58911,680321,0,0,680321
313,Hounslow,39,Commissioning and social work,8236618,1601,254399,0,8492618,852817,7639801,20760,0,7619041
313,Hounslow,40,Total Children's Services Strategy,8771316,313335,254399,0,9339050,911728,8427322,20760,0,8406562
313,Hounslow,41,Child Trust Fund Top Ups,3600,0,0,0,3600,0,3600,,,
313,Hounslow,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
313,Hounslow,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,38429706,3700137,34729569,,,
313,Hounslow,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,38429706,3700137,34729569,,,
314,Kingston upon Thames,1,Secure accommodation (youth justice),0,0,0,0,0,0,0,0,0,0
314,Kingston upon Thames,2,Youth offender teams,788865,0,0,21734,810599,307222,503377,0,0,503377
314,Kingston upon Thames,3,Other Youth Justice service,135888,0,0,0,135888,72073,63815,0,0,63815
314,Kingston upon Thames,4,Total Youth Justice,924753,0,0,21734,946487,379295,567192,0,0,567192
314,Kingston upon Thames,5,Residential care,94806,918393,0,0,1013199,0,1013199,0,0,1013199
314,Kingston upon Thames,6,Fostering services,592568,1998649,0,0,2591217,44962,2546255,0,0,2546255
314,Kingston upon Thames,7,Other children looked after services,424391,0,0,0,424391,18648,405743,84227,0,321516
314,Kingston upon Thames,8,Secure accommodation (welfare),0,0,0,0,0,0,0,0,0,0
314,Kingston upon Thames,9,Short breaks (respite) for looked after children,0,921497,0,0,921497,337814,583683,0,0,583683
314,Kingston upon Thames,10,Children placed with family and friends,0,0,0,0,0,0,0,0,0,0
314,Kingston upon Thames,11,Advocacy services for children looked after,48286,0,0,0,48286,908,47378,0,0,47378
314,Kingston upon Thames,12,Education of looked after children,0,0,0,0,0,0,0,0,0,0
314,Kingston upon Thames,13,Leaving care support services,17425,67046,0,0,84471,0,84471,0,0,84471
314,Kingston upon Thames,14,Asylum seeker services - children,192036,195656,0,0,387692,0,387692,387692,0,0
314,Kingston upon Thames,15,Unaccompanied asylum children: assessment and care management,668741,0,0,0,668741,38000,630741,224823,0,405918
314,Kingston upon Thames,16,Unaccompanied asylum children: accommodation,442,440998,0,0,441440,75093,366347,290400,0,75947
314,Kingston upon Thames,17,Total Children Looked After,2038695,4542239,0,0,6580934,515425,6065509,987142,0,5078367
314,Kingston upon Thames,18,Child death processes,0,0,10000,0,10000,0,10000,0,0,10000
314,Kingston upon Thames,19,Preventative services ,1015428,0,0,38850,1054278,4601,1049677,312709,0,736968
314,Kingston upon Thames,20,LA functions in relation to child protection,2602376,0,79394,0,2681770,10689,2671081,146028,0,2525053
314,Kingston upon Thames,21,Local safeguarding childrens board,150114,0,0,0,150114,19400,130714,0,0,130714
314,Kingston upon Thames,22,Total Children and Young People's Safety,3767918,0,89394,38850,3896162,34690,3861472,458737,0,3402735
314,Kingston upon Thames,23,Direct payments,0,0,0,47214,47214,0,47214,0,0,47214
314,Kingston upon Thames,24,Short breaks (respite) for disabled children,147082,16700,1962697,53969,2180448,193095,1987353,209900,0,1777453
314,Kingston upon Thames,25,Home care services,358143,0,0,4610,362753,1595,361158,0,0,361158
314,Kingston upon Thames,26,Equiptment and adaptations,1778,58569,0,0,60347,0,60347,0,0,60347
314,Kingston upon Thames,27,Other family support services,4686334,62483,130741,14713,4894271,278658,4615613,2761398,0,1854215
314,Kingston upon Thames,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",137116,0,26000,0,163116,109612,53504,0,0,53504
314,Kingston upon Thames,29,Contribution to health care of individual children,185389,0,0,0,185389,600,184789,0,0,184789
314,Kingston upon Thames,30,Teenage pregnancy services,163280,0,0,0,163280,7072,156208,0,0,156208
314,Kingston upon Thames,31,Total Family Support Services,5679122,137752,2119438,120506,8056818,590632,7466186,2971298,0,4494888
314,Kingston upon Thames,32,Adoption services,415775,208871,14181,10320,649147,16605,632542,0,0,632542
314,Kingston upon Thames,33,Special guardianship support,0,0,0,0,0,0,0,0,0,0
314,Kingston upon Thames,34,Other children's and families services,98924,0,0,0,98924,0,98924,65898,0,33026
314,Kingston upon Thames,35,Total Other Children's and Families Services,514699,208871,14181,10320,748071,16605,731466,65898,0,665568
314,Kingston upon Thames,36,Children's and young people's plan,0,0,0,0,0,0,0,0,0,0
314,Kingston upon Thames,37,Partnership costs,0,0,0,0,0,0,0,0,0,0
314,Kingston upon Thames,38,Central commissioning function,0,0,0,0,0,0,0,0,0,0
314,Kingston upon Thames,39,Commissioning and social work,2726699,0,43818,0,2770517,56966,2713551,86846,0,2626705
314,Kingston upon Thames,40,Total Children's Services Strategy,2726699,0,43818,0,2770517,56966,2713551,86846,0,2626705
314,Kingston upon Thames,41,Child Trust Fund Top Ups,1500,0,0,0,1500,0,1500,,,
314,Kingston upon Thames,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
314,Kingston upon Thames,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,23000489,1593613,21406876,,,
314,Kingston upon Thames,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,23000489,1593613,21406876,,,
315,Merton,1,Secure accommodation (youth justice),0,0,0,0,0,0,0,0,0,0
315,Merton,2,Youth offender teams,779702.93,0,0,0,779702.93,0,779702.93,147891.99,0,631810.94
315,Merton,3,Other Youth Justice service,181145.21,0,0,0,181145.21,93661.77,87483.44,0,0,87483.44
315,Merton,4,Total Youth Justice,960848.14,0,0,0,960848.14,93661.77,867186.37,147891.99,0,719294.38
315,Merton,5,Residential care,0,1239674.19,0,0,1239674.19,569.7,1239104.49,0,0,1239104.49
315,Merton,6,Fostering services,2433710.22,1731745.16,0,0,4165455.38,6853.93,4158601.45,77945.5,0,4080655.95
315,Merton,7,Other children looked after services,0,184587.55,0,0,184587.55,0,184587.55,0,0,184587.55
315,Merton,8,Secure accommodation (welfare),0,89318.84,0,0,89318.84,3604.4,85714.44,0,0,85714.44
315,Merton,9,Short breaks (respite) for looked after children,770703.16,107711.27,0,0,878414.43,0,878414.43,192200,0,686214.43
315,Merton,10,Children placed with family and friends,0,0,0,0,0,0,0,0,0,0
315,Merton,11,Advocacy services for children looked after,47702.33,0,0,0,47702.33,0,47702.33,0,0,47702.33
315,Merton,12,Education of looked after children,0,0,0,0,0,0,0,0,0,0
315,Merton,13,Leaving care support services,679137.98,485392.39,0,0,1164530.37,42909.62,1121620.75,0,0,1121620.75
315,Merton,14,Asylum seeker services - children,109465.69,0,0,0,109465.69,0,109465.69,40250,0,69215.69
315,Merton,15,Unaccompanied asylum children: assessment and care management,0,0,0,0,0,0,0,0,0,0
315,Merton,16,Unaccompanied asylum children: accommodation,57837.21,349369,0,0,407206.21,77401.48,329804.73,86775.7,0,243029.03
315,Merton,17,Total Children Looked After,4098556.59,4187798.4,0,0,8286354.99,131339.13,8155015.86,397171.2,0,7757844.66
315,Merton,18,Child death processes,0,0,0,0,0,0,0,0,0,0
315,Merton,19,Preventative services ,0,0,0,241770,241770,0,241770,0,0,241770
315,Merton,20,LA functions in relation to child protection,1626363.12,25530,0,6060,1657953.12,94893.42,1563059.7,0,0,1563059.7
315,Merton,21,Local safeguarding childrens board,110166.04,0,0,0,110166.04,0,110166.04,0,0,110166.04
315,Merton,22,Total Children and Young People's Safety,1736529.16,25530,0,247830,2009889.16,94893.42,1914995.74,0,0,1914995.74
315,Merton,23,Direct payments,194588.85,0,0,0,194588.85,13990.7,180598.15,0,0,180598.15
315,Merton,24,Short breaks (respite) for disabled children,283461.81,0,0,0,283461.81,0,283461.81,0,0,283461.81
315,Merton,25,Home care services,35000,0,0,0,35000,0,35000,0,0,35000
315,Merton,26,Equiptment and adaptations,43449.18,0,0,0,43449.18,0,43449.18,0,0,43449.18
315,Merton,27,Other family support services,1293190.04,304162.16,0,8095.45,1605447.65,43634.1,1561813.55,142337,0,1419476.55
315,Merton,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",0,0,0,0,0,0,0,0,0,0
315,Merton,29,Contribution to health care of individual children,0,0,0,0,0,0,0,0,0,0
315,Merton,30,Teenage pregnancy services,0,0,109000,0,109000,0,109000,109000,0,0
315,Merton,31,Total Family Support Services,1849689.88,304162.16,109000,8095.45,2270947.49,57624.8,2213322.69,251337,0,1961985.69
315,Merton,32,Adoption services,937440.4,0,0,0,937440.4,13749.65,923690.75,0,0,923690.75
315,Merton,33,Special guardianship support,105398,0,0,0,105398,0,105398,0,0,105398
315,Merton,34,Other children's and families services,288065.3,0,0,511291.85,799357.15,0,799357.15,158375.5,0,640981.65
315,Merton,35,Total Other Children's and Families Services,1330903.7,0,0,511291.85,1842195.55,13749.65,1828445.9,158375.5,0,1670070.4
315,Merton,36,Children's and young people's plan,20000,0,0,0,20000,0,20000,0,0,20000
315,Merton,37,Partnership costs,107366.26,0,0,1038.4,108404.66,0,108404.66,0,0,108404.66
