LEA Number:,LA Name:,S52 Line Reference:,PRIVATE (x),VOLUNTARY (y),PUBLIC (z),TOTAL EXPENDITURE (k),INCOME (l),NET Current Expenditure (m)
315,Merton ,17 LA functions in relation to child protection,520.8,0,1518031.905,1518552.705,0,1518552.705
315,Merton ,18 Local safeguarding childrens board,198.5,0,137683.84,137882.34,0,137882.34
315,Merton ,19 Total Children and Young Peoples Safety,340013.8,0,1655715.745,1995729.545,0,1995729.545
315,Merton ,20 Direct payments,122357.96,0,0,122357.96,10632.22,111725.74
315,Merton ,21 Short breaks (respite) for disabled children,79218.32,0,252556.65,331774.97,468,331306.97
315,Merton ,22 Home care services,0,0,0,0,0,0
315,Merton ,23 Equiptment and adaptations,0,0,51000,51000,0,51000
315,Merton ,24 Other family support services,357714.45,0,1242242.03,1599956.48,1128.2,1598828.28
315,Merton ,"25 Substances misuse services (Drugs, Alcohol and Volatile substances)",0,0,0,0,0,0
315,Merton ,26 Contribution to health care of individual children,0,0,0,0,0,0
315,Merton ,27 Teenage pregnancy services,109000,0,0,109000,0,109000
315,Merton ,28 Total Family Support Services,668290.73,0,1545798.68,2214089.41,12228.42,2201860.99
315,Merton ,29 Asylum seeker services - children,0,0,70364.88,70364.88,45262.2,25102.68
315,Merton ,30 Unaccompanied asylum children,0,0,14854.1,14854.1,239.75,14614.35
315,Merton ,31 Accommodation,285194.89,0,0,285194.89,134267.58,150927.31
315,Merton ,32 Assessment and care management,0,0,2645.8,2645.8,0,2645.8
315,Merton ,33 Total Asylum Seeker,285194.89,0,87864.78,373059.67,179769.53,193290.14
315,Merton ,34 Adoption services,75741.45,0,1141161.61,1216903.06,66041.48,1150861.58
315,Merton ,35 Special guardianship support,0,0,105066.17,105066.17,0,105066.17
315,Merton ,36 Other childrens and families services,532285,0,326456.24,858741.24,161900.5,696840.74
315,Merton ,37 Total Other Childrens and Families Services,608026.45,0,1572684.02,2180710.47,227941.98,1952768.49
315,Merton ,38 Childrens and young peoples plan,0,0,19500,19500,0,19500
315,Merton ,39 Childrens social care workforce grant,0,0,311812.51,311812.51,14660.36,297152.15
315,Merton ,40 Partnership costs,3851.26,0,153153.87,157005.13,0,157005.13
315,Merton ,41 Central commissioning function,0,0,706506.69,706506.69,0,706506.69
315,Merton ,42 Commissioning and social work,164277.305,0,2983104.345,3147381.65,156342.795,2991038.855
315,Merton ,43 Total Childrens Services Strategy,168128.565,0,4174077.415,4342205.98,171003.155,4171202.825
315,Merton ,44 Child Trust Fund Top Ups,0,0,0,0,0,0
315,Merton ,45 Capital Expenditure from Revenue (CERA) (Childrens and young peoples services,,,,0,0,0
315,Merton ,46 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (excluding CERA),,,,18300984.1,1146497.59,17154486.51
315,Merton ,47 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (including CERA),,,,18300984.1,1146497.59,17154486.51
316,Newham ,1 Secure accommodation (youth justice),324729,0,0,324729,0,324729
316,Newham ,2 Youth offender teams,0,330666,3970541,4301207,1345257,2955950
316,Newham ,3 Other Youth Justice service,47027,228971,1243589,1519587,926813,592774
316,Newham ,4 Total Youth Justice,371756,559637,5214130,6145523,2272070,3873453
316,Newham ,5 Residential care,10632455,0,2096900,12729355,1543572,11185783
316,Newham ,6 Fostering services,12470000,0,6581778,19051778,23794,19027984
316,Newham ,7 Other children looked after services,839628,0,1678523,2518151,440503,2077648
316,Newham ,8 Secure accommodation (welfare),0,0,0,0,0,0
316,Newham ,9 Short breaks (respite) for looked after children,0,0,0,0,0,0
316,Newham ,10 Children placed with family and friends,0,0,0,0,0,0
316,Newham ,11 Advocacy services for children looked after,0,0,0,0,0,0
316,Newham ,12 Education of looked after children,0,0,592880,592880,0,592880
316,Newham ,13 Leaving care support services,628127,0,1756403,2384530,500,2384030
316,Newham ,14 Total Children Looked After,24570210,0,12706484,37276694,2008369,35268325
316,Newham ,15 Child death processes,0,0,0,0,0,0
316,Newham ,16 Preventative services,0,463247,2385775,2849022,274129,2574893
316,Newham ,17 LA functions in relation to child protection,0,0,1161906,1161906,0,1161906
316,Newham ,18 Local safeguarding childrens board,0,0,0,0,0,0
316,Newham ,19 Total Children and Young Peoples Safety,0,463247,3547681,4010928,274129,3736799
316,Newham ,20 Direct payments,0,0,0,0,0,0
316,Newham ,21 Short breaks (respite) for disabled children,0,0,926657,926657,23837,902820
316,Newham ,22 Home care services,610587,0,689441,1300028,182198,1117830
316,Newham ,23 Equiptment and adaptations,0,0,0,0,0,0
316,Newham ,24 Other family support services,41345,234287,1189304,1464936,4437,1460499
316,Newham ,"25 Substances misuse services (Drugs, Alcohol and Volatile substances)",665895,0,93238,759133,758437,696
316,Newham ,26 Contribution to health care of individual children,0,0,0,0,0,0
316,Newham ,27 Teenage pregnancy services,110116,0,258207,368323,90246,278077
316,Newham ,28 Total Family Support Services,1427943,234287,3156847,4819077,1059155,3759922
316,Newham ,29 Asylum seeker services - children,0,0,0,0,0,0
316,Newham ,30 Unaccompanied asylum children,0,0,0,0,0,0
316,Newham ,31 Accommodation,0,0,0,0,0,0
316,Newham ,32 Assessment and care management,0,0,1194300,1194300,385755,808545
316,Newham ,33 Total Asylum Seeker,0,0,1194300,1194300,385755,808545
316,Newham ,34 Adoption services,0,0,0,0,0,0
316,Newham ,35 Special guardianship support,0,0,50502,50502,0,50502
316,Newham ,36 Other childrens and families services,0,0,0,0,0,0
316,Newham ,37 Total Other Childrens and Families Services,0,0,50502,50502,0,50502
316,Newham ,38 Childrens and young peoples plan,0,0,0,0,0,0
316,Newham ,39 Childrens social care workforce grant,0,0,358705,358705,41367,317338
316,Newham ,40 Partnership costs,0,0,0,0,0,0
316,Newham ,41 Central commissioning function,0,3533,910100,913633,245526,668107
316,Newham ,42 Commissioning and social work,0,10501,13052615,13063116,300952,12762164
316,Newham ,43 Total Childrens Services Strategy,0,14034,14321420,14335454,587845,13747609
316,Newham ,44 Child Trust Fund Top Ups,0,0,0,0,0,0
316,Newham ,45 Capital Expenditure from Revenue (CERA) (Childrens and young peoples services,,,,0,0,0
316,Newham ,46 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (excluding CERA),,,,67832478,6587323,61245155
316,Newham ,47 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (including CERA),,,,67832478,6587323,61245155
317,Redbridge ,1 Secure accommodation (youth justice),0,0,0,0,0,0
317,Redbridge ,2 Youth offender teams,0,0,0,0,0,0
317,Redbridge ,3 Other Youth Justice service,0,0,0,0,0,0
317,Redbridge ,4 Total Youth Justice,0,0,0,0,0,0
317,Redbridge ,5 Residential care,1372983,272278,1177034,2822295,620558,2201737
317,Redbridge ,6 Fostering services,0,0,3974728,3974728,10079,3964649
317,Redbridge ,7 Other children looked after services,0,0,1237651,1237651,84852,1152799
317,Redbridge ,8 Secure accommodation (welfare),0,0,61154,61154,0,61154
317,Redbridge ,9 Short breaks (respite) for looked after children,0,0,12535,12535,0,12535
317,Redbridge ,10 Children placed with family and friends,0,0,0,0,0,0
317,Redbridge ,11 Advocacy services for children looked after,0,0,0,0,0,0
317,Redbridge ,12 Education of looked after children,0,0,0,0,0,0
317,Redbridge ,13 Leaving care support services,0,0,0,0,0,0
317,Redbridge ,14 Total Children Looked After,1372983,272278,6463102,8108363,715489,7392874
317,Redbridge ,15 Child death processes,0,0,49865,49865,0,49865
317,Redbridge ,16 Preventative services,0,0,0,0,0,0
317,Redbridge ,17 LA functions in relation to child protection,0,0,924650,924650,0,924650
317,Redbridge ,18 Local safeguarding childrens board,0,0,5463,5463,0,5463
317,Redbridge ,19 Total Children and Young Peoples Safety,0,0,979978,979978,0,979978
317,Redbridge ,20 Direct payments,0,0,583312,583312,0,583312
317,Redbridge ,21 Short breaks (respite) for disabled children,0,0,50139,50139,0,50139
317,Redbridge ,22 Home care services,0,0,1141111,1141111,0,1141111
317,Redbridge ,23 Equiptment and adaptations,0,0,91799,91799,0,91799
317,Redbridge ,24 Other family support services,0,128900,2686469,2815369,105345,2710024
317,Redbridge ,"25 Substances misuse services (Drugs, Alcohol and Volatile substances)",0,0,0,0,0,0
317,Redbridge ,26 Contribution to health care of individual children,0,0,0,0,0,0
317,Redbridge ,27 Teenage pregnancy services,0,0,235612,235612,134354,101258
317,Redbridge ,28 Total Family Support Services,0,128900,4788442,4917342,239699,4677643
317,Redbridge ,29 Asylum seeker services - children,0,0,0,0,0,0
317,Redbridge ,30 Unaccompanied asylum children,0,0,1263149,1263149,0,1263149
317,Redbridge ,31 Accommodation,0,0,0,0,0,0
317,Redbridge ,32 Assessment and care management,0,0,564316,564316,0,564316
317,Redbridge ,33 Total Asylum Seeker,0,0,1827465,1827465,0,1827465
317,Redbridge ,34 Adoption services,0,0,403848,403848,3360,400488
317,Redbridge ,35 Special guardianship support,0,0,0,0,0,0
317,Redbridge ,36 Other childrens and families services,0,0,65952,65952,21520,44432
317,Redbridge ,37 Total Other Childrens and Families Services,0,0,469800,469800,24880,444920
317,Redbridge ,38 Childrens and young peoples plan,0,0,0,0,0,0
317,Redbridge ,39 Childrens social care workforce grant,0,0,0,0,0,0
317,Redbridge ,40 Partnership costs,0,0,0,0,0,0
317,Redbridge ,41 Central commissioning function,0,0,0,0,0,0
317,Redbridge ,42 Commissioning and social work,0,0,9288921,9288921,613655,8675266
317,Redbridge ,43 Total Childrens Services Strategy,0,0,9288921,9288921,613655,8675266
317,Redbridge ,44 Child Trust Fund Top Ups,0,0,0,0,0,0
317,Redbridge ,45 Capital Expenditure from Revenue (CERA) (Childrens and young peoples services,,,,0,0,0
317,Redbridge ,46 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (excluding CERA),,,,25591869,1593723,23998146
317,Redbridge ,47 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (including CERA),,,,25591869,1593723,23998146
318,Richmond upon Thames ,1 Secure accommodation (youth justice),14379,0,0,14379,0,14379
318,Richmond upon Thames ,2 Youth offender teams,0,0,546485.65,546485.65,161490.58,384995.07
318,Richmond upon Thames ,3 Other Youth Justice service,0,0,102350.29,102350.29,19439,82911.29
318,Richmond upon Thames ,4 Total Youth Justice,14379,0,648835.94,663214.94,180929.58,482285.36
318,Richmond upon Thames ,5 Residential care,444099.74,279932.05,0.002054795,724031.79,17018.01,707013.78
318,Richmond upon Thames ,6 Fostering services,968295.4,0,1701728.23,2670023.63,0,2670023.63
318,Richmond upon Thames ,7 Other children looked after services,10001.53,0,346041.05,356042.58,52311.975,303730.605
318,Richmond upon Thames ,8 Secure accommodation (welfare),0,0,0,0,0,0
318,Richmond upon Thames ,9 Short breaks (respite) for looked after children,0,0,128283.63,128283.63,0,128283.63
318,Richmond upon Thames ,10 Children placed with family and friends,0,0,0,0,0,0
318,Richmond upon Thames ,11 Advocacy services for children looked after,0,0,11440.15,11440.15,0,11440.15
318,Richmond upon Thames ,12 Education of looked after children,0,0,427559.31,427559.31,100517.96,327041.35
318,Richmond upon Thames ,13 Leaving care support services,0,231639.74,727413.1,959052.84,77232.29,881820.55
318,Richmond upon Thames ,14 Total Children Looked After,1422396.67,511571.79,3342465.48,5276433.94,247080.235,5029353.7
318,Richmond upon Thames ,15 Child death processes,0,0,22461.49,22461.49,17969,4492.49
318,Richmond upon Thames ,16 Preventative services,0,0,144300,144300,0,144300
318,Richmond upon Thames ,17 LA functions in relation to child protection,0,0,722462.6,722462.6,34833.2672,687629.33
318,Richmond upon Thames ,18 Local safeguarding childrens board,0,0,65856.97,65856.97,40403,25453.97
318,Richmond upon Thames ,19 Total Children and Young Peoples Safety,0,0,955081.06,955081.06,93205.2672,861875.79
318,Richmond upon Thames ,20 Direct payments,317037,0,0,317037,49713.58,267323.42
318,Richmond upon Thames ,21 Short breaks (respite) for disabled children,0,0,297614.7,297614.7,59480.67,238134.03
318,Richmond upon Thames ,22 Home care services,0,0,12478,12478,0,12478
318,Richmond upon Thames ,23 Equiptment and adaptations,0,0,0,0,0,0
318,Richmond upon Thames ,24 Other family support services,284451.04,72919.45,699673.97,1057044.46,259744.235,797300.22
318,Richmond upon Thames ,"25 Substances misuse services (Drugs, Alcohol and Volatile substances)",0,0,226765.79,226765.79,158166,68599.79
318,Richmond upon Thames ,26 Contribution to health care of individual children,0,0,0,0,0,0
318,Richmond upon Thames ,27 Teenage pregnancy services,0,0,83000,83000,0,83000
318,Richmond upon Thames ,28 Total Family Support Services,601488.04,72919.45,1319532.46,1993939.95,527104.485,1466835.46
318,Richmond upon Thames ,29 Asylum seeker services - children,0,0,0,0,0,0
318,Richmond upon Thames ,30 Unaccompanied asylum children,0,0,412383.04,412383.04,340,412043.04
318,Richmond upon Thames ,31 Accommodation,0,0,277968.58,277968.58,0,277968.58
318,Richmond upon Thames ,32 Assessment and care management,0,0,337373.99,337373.99,1734.73,335639.26
318,Richmond upon Thames ,33 Total Asylum Seeker,0,0,1027725.61,1027725.61,2074.73,1025650.88
318,Richmond upon Thames ,34 Adoption services,0,0,765325.64,765325.64,92900.25,672425.39
318,Richmond upon Thames ,35 Special guardianship support,0,0,86059.17,86059.17,0,86059.17
318,Richmond upon Thames ,36 Other childrens and families services,0,0,0,0,0,0
318,Richmond upon Thames ,37 Total Other Childrens and Families Services,0,0,851384.81,851384.81,92900.25,758484.56
318,Richmond upon Thames ,38 Childrens and young peoples plan,0,0,496162.19,496162.19,39219.7532,456942.44
318,Richmond upon Thames ,39 Childrens social care workforce grant,0,0,106108.4,106108.4,6094.43,100013.98
318,Richmond upon Thames ,40 Partnership costs,0,0,198470.73,198470.73,12431.42,186039.31
318,Richmond upon Thames ,41 Central commissioning function,0,0,89935.99,89935.99,7109.1,82826.89
318,Richmond upon Thames ,42 Commissioning and social work,0,7431.25,5190374.65,5197805.9,666711,4531094.9
318,Richmond upon Thames ,43 Total Childrens Services Strategy,0,7431.25,6081051.96,6088483.21,731565.7,5356917.5
318,Richmond upon Thames ,44 Child Trust Fund Top Ups,0,0,0,0,0,0
318,Richmond upon Thames ,45 Capital Expenditure from Revenue (CERA) (Childrens and young peoples services,,,,1374,0,1374
318,Richmond upon Thames ,46 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (excluding CERA),,,,16856263.51,1874860.25,14981403.26
318,Richmond upon Thames ,47 TOTAL CHILDREN AND YOUNG PEOPLES SERVICES BUDGET (including CERA),,,,16857637.51,1874860.25,14982777.26
319,Sutton,1 Secure accommodation (youth justice),0,0,0,0,0,0
319,Sutton,2 Youth offender teams,0,0,957033,957033,458115,498918
319,Sutton,3 Other Youth Justice service,0,0,0,0,0,0
319,Sutton,4 Total Youth Justice,0,0,957033,957033,458115,498918
319,Sutton,5 Residential care,1933206,0,0,1933206,5346,1927860
319,Sutton,6 Fostering services,0,0,3355330,3355330,112335,3242995
319,Sutton,7 Other children looked after services,0,0,130449,130449,757,129692
319,Sutton,8 Secure accommodation (welfare),0,0,140691,140691,0,140691
319,Sutton,9 Short breaks (respite) for looked after children,0,0,0,0,0,0
319,Sutton,10 Children placed with family and friends,0,0,0,0,0,0
319,Sutton,11 Advocacy services for children looked after,0,0,0,0,0,0
319,Sutton,12 Education of looked after children,0,0,0,0,0,0
319,Sutton,13 Leaving care support services,0,0,853809,853809,126122,727687
319,Sutton,14 Total Children Looked After,1933206,0,4480279,6413485,244560,6168925
319,Sutton,15 Child death processes,0,0,0,0,0,0
319,Sutton,16 Preventative services,0,0,383215,383215,0,383215
319,Sutton,17 LA functions in relation to child protection,0,0,708332,708332,8000,700332
319,Sutton,18 Local safeguarding childrens board,0,0,23445,23445,23445,0
319,Sutton,19 Total Children and Young Peoples Safety,0,0,1114992,1114992,31445,1083547
319,Sutton,20 Direct payments,0,0,576762,576762,138712,438050
319,Sutton,21 Short breaks (respite) for disabled children,0,0,820521,820521,126278,694243
319,Sutton,22 Home care services,0,0,224599,224599,0,224599
319,Sutton,23 Equiptment and adaptations,0,0,0,0,0,0
